année;caractère moyen (rapport entre largeur x longueur de la molette / nombre de motifs horizontaux x nombre de motifs verticaux;commentaire;DESSIN n° rempli lorsque le décor à la molette est associé à une forme de vase dessiné;dévellopé;égal type;équi type;Fait;INDIVIDU;largeur;longueur;LOT;molette référence;N° enregistrement;N° isolation 1;N° PERIODE;N° PHASE;N° SEQUENCE;nbre motifs h;nbre motifs v;nom du décor;non. Molette non dessiné (encrage);oui. Molette dessiné (encrage);position décor;site;Tombe;TYPE DE DÉCOR;US;Zone
197071 ;0,00 ;;;incomplet;;L1;;INDIVIDU;1,05;;;non ;4015;176;;;;>9;2;chevrons;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;2 registres;;incomplet;CI2;;;INDIVIDU;0,60;;;non ;4016;177;;;;>10;1;croix et bâtons;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;G13;;INDIVIDU;;;;non ;4017;178;;;;>7;>=2;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;;;;;4018;179;;;;>4;>=1;carrés;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;LIND;;;INDIVIDU;;;;non ;4019;180;;;;>5;2;chevrons;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;CI3;;;INDIVIDU;;;;non ;4020;181;;;;>6;1;croix et bâtons;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;;;;non ;4021;182;;;;>7;>=6;losanges;;oui;lèvre et panse;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;CDIND;;;INDIVIDU;0,30;;;non ;4022;183;;;;>8;1;bâtons et triangles;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;plusieurs passages successifs;162;incomplet;CD1;;;INDIVIDU;;;;non ;4023;184;;;;>7;>=4;batons et triangles;;oui;panse;45 302 01;;molette;413;
197071 ;0,00 ;;163;incomplet;G4;;;INDIVIDU;0,90;;;non ;4024;185;;;;>=14;2;carrés;;oui;collerette;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;H2;;;INDIVIDU;1,10;;;oui;4025;186;;;;>=12;3;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,70;;;non ;4026;187;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;Non dessinée;161;incomplet;IND;;;INDIVIDU;0,55;;;non ;4027;188;;;;>7;2;indéterminé;;oui;panse;45 302 01;;molette;413;
197071 ;0,00 ;2 registres;;incomplet;A6;;;INDIVIDU;0,90;;;non ;4028;189;;;;>5;7;losanges;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;;;;non ;4029;190;;;;>7;>=1;bâtons;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;B7;;;INDIVIDU;1,90;;;oui;4030;191;;;;>=3;1;oves;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;Non dessinée;170;incomplet;IND;;;INDIVIDU;;;;non ;4031;192;;;;>6;>=1;indéterminé;;oui;panse;45 302 01;;molette;413;
197071 ;0,00 ;Non dessinée;;complet ?;IND;;;INDIVIDU;;;;non ;4032;193;;;;>=15;>=1;indéterminé;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;Décor associé à des ondes au dessous de la molette;;incomplet;G14;;;INDIVIDU;0,75;;;non ;4033;194;;;;>=14;2;carrés;;oui;col;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;C1;;INDIVIDU;1,00;;;non ;4034;195;;;;>15;2;bâtons;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;C1;;INDIVIDU;1,00;;;non ;4035;196;;;;>13;2;bâtons;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;0,95;;;non ;4036;197;;;;>8;5;losanges;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;A2;;INDIVIDU;1,00;;;non ;4037;198;;;;>8;6;losanges;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;défaut de cuisson;;incomplet;;A12;;INDIVIDU;1,05;;;non ;4038;199;;;;>9;4;losanges;;oui;panse;45 302 01;;molette;413;
197071 ;0,00 ;;137;incomplet;HI3;;;INDIVIDU;;;;non ;4039;200;;;;>4;>=3;carrés et croix;;oui;lèvre;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,15;;;non ;4040;201;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;166;incomplet;L5;;;INDIVIDU;0,85;;;oui;4041;202;;;;>9;2;chevrons;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;B8;;;INDIVIDU;1,10;;;oui;4042;203;;;;>3;1;oves;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4043;204;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;A6;;;INDIVIDU;0,85;;;non ;4044;205;;;;>12;4;losanges;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;1 croix, 11 bâtons, 1 croix.;167;incomplet;CI2;;;INDIVIDU;0,65;;;non ;4045;206;;;;>13;1;croix et bâtons;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;168;incomplet;;A8;;INDIVIDU;;;;non ;4046;207;;;;>9;>=5;losanges;;oui;lèvre;45 302 01;;molette;413;
197071 ;0,00 ;2 passages superposés;;incomplet;;G14;;INDIVIDU;0,70;;;non ;4047;208;;;;11;2;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;;;;non ;4048;209;;;;>6;>=3;losanges;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;A5;;INDIVIDU;0,80;;;non ;4049;210;;;;>6;4;losanges;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;A6;;INDIVIDU;;;;non ;4050;211;;;;>9;>=4;losanges;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;K2;;;INDIVIDU;;;;oui;4051;212;;;;>4;>=2;carrés ondés;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;2 registres;;incomplet;;G13;;INDIVIDU;;;;non ;4052;213;;;;>10;>=2;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;171;incomplet;;A20;;INDIVIDU;1,00;;;non ;4053;214;;;;>=9;8;losanges;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;2 registres;;incomplet;CI3;;;INDIVIDU;0,45;;;non ;4054;215;;;;>6;1;croix et bâtons;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;;;;non ;4055;216;;;;>=12;>=2;losanges;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;;L11;;INDIVIDU;;;;non ;4056;217;;;;>=13;2;chevrons;;oui;indéterminée;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;G14;;;INDIVIDU;0,75;;;non ;4057;218;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;0,90;;;non ;4058;219;;;;>5;5;losanges;;oui;épaule;45 302 01;;molette;413;
197071 ;0,00 ;Non dessinée;;incomplet;IND;;;INDIVIDU;;;;non ;4059;220;;;;>9;>=1;indéterminé;;oui;épaule;45 302 01;;molette;413;
197071 ;0,19 ;2 passages superposés;;complet;C4;;;INDIVIDU;1,25;3,60;;non ;4060;221;;;;12;2;bâtons;;oui;épaule;45 302 01;;molette;407;
197071 ;0,00 ;;;incomplet;CIND;;;INDIVIDU;;;;non ;4061;222;;;;>5;>=2;bâtons;;oui;épaule;45 302 01;;molette;403;
197071 ;0,00 ;Non dessinée;;incomplet;IND;;;INDIVIDU;;;;non ;4062;223;;;;>4;>=2;indéterminé;;oui;indéterminée;45 302 01;;molette;403;
197071 ;0,00 ;;;incomplet;;FL1;;INDIVIDU;1,20;;;non ;4063;224;;;;>4;3;chevrons et carrés;;oui;épaule;45 302 01;;molette;395;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4064;225;;;;>=12;3;carrés;;oui;épaule;45 302 01;;molette;392;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4065;226;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;392;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;0,95;4,15;;non ;4066;227;;;;14;3;carrés;;oui;épaule;45 302 01;;molette;390;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4067;228;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;390;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4068;229;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;388;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;0,95;;;non ;4069;230;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;386;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4070;231;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;386;
197071 ;0,00 ;2 passages (?);;incomplet;C4;;;INDIVIDU;1,30;;;non ;4071;232;;;;>=12;2;bâtons;;oui;épaule;45 302 01;;molette;386;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;0,85;;;non ;4072;233;;;;>7;4;losanges;;oui;épaule;45 302 01;;molette;384;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;0,70;;;non ;4073;234;;;;>9;3;losanges;;oui;épaule;45 302 01;;molette;384;
197071 ;0,00 ;Recolle avec C2.;157;incomplet;C2;;;INDIVIDU;0,80;;;non ;4074;235;;;;>14;2;bâtons;;oui;épaule;45 302 01;;molette;384;
197071 ;0,00 ;;;incomplet;;H10;;INDIVIDU;0,90;;;non ;4075;236;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;;G17;;INDIVIDU;0,75;;;non ;4076;237;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;;G19;;INDIVIDU;1,10;;;non ;4077;238;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,95;;;non ;4078;239;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;1,20;;;non ;4079;240;;;;>4;>=2;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;;G11;;INDIVIDU;0,90;;;non ;4080;241;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4081;242;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,05;;;non ;4082;243;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;300;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4083;244;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;301;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4084;245;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;301;
197071 ;0,00 ;2 passages superposés.;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4085;246;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;301;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4086;247;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;301;
197071 ;0,00 ;2 passages superposés;;incomplet;HIND;;;INDIVIDU;;;;non ;4087;248;;;;>=13;>=2;carrés;;oui;épaule;45 302 01;;molette;301;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4088;249;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;302;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4089;250;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;302;
197071 ;0,00 ;;;incomplet;H9;;;INDIVIDU;0,95;;;non ;4090;251;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;302;
197071 ;0,00 ;;;incomplet;C7;;;INDIVIDU;0,85;;;non ;4091;252;;;;>12;2;bâtons;;oui;épaule;45 302 01;;molette;302;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;;;;non ;4092;253;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;302;
197071 ;0,00 ;;;incomplet;;B6;;INDIVIDU;;;;non ;4093;254;;;;>2;>=1;oves;;oui;indéterminée;45 302 01;;molette;305;
197071 ;0,00 ;;;incomplet;;G17;;INDIVIDU;;;;non ;4094;255;;;;>7;>=2;carrés;;oui;épaule;45 302 01;;molette;308;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,10;;;non ;4095;256;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;320;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;1,30;;;non ;4096;257;;;;>12;2;bâtons;;oui;épaule;45 302 01;;molette;321;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,10;;;non ;4097;258;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;322;
197071 ;0,00 ;;;incomplet;H5;;;INDIVIDU;1,00;;;non ;4098;259;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;322;
197071 ;0,00 ;;;incomplet;;G9;;INDIVIDU;0,80;;;non ;4099;260;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;322;
197071 ;0,00 ;;;incomplet;CI5;;;INDIVIDU;;;;oui;4100;261;;;;>5;>=1;croix et bâtons;;oui;indéterminée;45 302 01;;molette;328;
197071 ;0,00 ;;;incomplet;E2;;;INDIVIDU;0,45;;;oui;4101;262;;;;>7;1;V;;oui;indéterminée;45 302 01;;molette;331;
197071 ;0,00 ;;;incomplet;CIND;;;INDIVIDU;;;;non ;4102;263;;;;>9;>=1;batons;;oui;épaule;45 302 01;;molette;331;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4103;264;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;333;
197071 ;0,00 ;2 passages superposés.;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4104;265;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;333;
197071 ;0,00 ;2 passages superposés.;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4105;266;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;333;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;;;;non ;4106;267;;;;>13;>=3;carrés;;oui;épaule;45 302 01;;molette;333;
197071 ;0,00 ;2 registres;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4107;268;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;334;
197071 ;0,00 ;;156;incomplet;;L11;;INDIVIDU;;;;non ;4108;269;;;;>16;2;chevrons;;oui;épaule;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;;C1;;INDIVIDU;;;;non ;4109;270;;;;>7;>=2;bâtons;;oui;épaule;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;CDIND;;;INDIVIDU;0,90;;;non ;4110;271;;;;>8;2;bâtons et triangles;;oui;épaule;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;C6;;;INDIVIDU;0,80;;;oui;4111;272;;;;>=14;2;bâtons;;oui;épaule;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;CIND;;;INDIVIDU;0,95;;;non ;4112;273;;;;>9;2;bâtons;;oui;épaule;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;LIND;;;INDIVIDU;;;;non ;4113;274;;;;>6;>=2;chevrons;;oui;indéterminée;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;C6;;;INDIVIDU;0,95;;;non ;4114;275;;;;>7;2;bâtons;;oui;épaule;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;;;;non ;4115;276;;;;>8;2;bâtons;;oui;indéterminée;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;DE1;;;INDIVIDU;0,70;;;oui;4116;277;;;;>5;2;triangles et V;;oui;épaule;45 302 01;;molette;335;
197071 ;0,00 ;;;incomplet;C2;;;INDIVIDU;0,85;;;non ;4117;278;;;;>14;2;bâtons;;oui;épaule;45 302 01;;molette;338;
197071 ;0,00 ;;;incomplet;"GIND
HIND";;;INDIVIDU;;;;non ;4118;279;;;;>7;>=2;carrés;;oui;épaule;45 302 01;;molette;338;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,65;;;non ;4119;280;;;;>6;3;carrés;;oui;indéterminée;45 302 01;;molette;346;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,60;;;non ;4120;281;;;;>=10;2;carrés;;oui;épaule;45 302 01;;molette;350;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4121;282;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;350;
197071 ;0,00 ;;;incomplet;B9;;;INDIVIDU;;;;oui;4122;283;;;;>2;1;oves;;oui;indéterminée;45 302 01;;molette;355;
197071 ;0,00 ;;;incomplet;G17;;;INDIVIDU;0,75;;;non ;4123;284;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;355;
197071 ;0,00 ;2 registres sur la panse, s’agit -il de 2 décors différents ?;144;incomplet;CE1;;;INDIVIDU;0,55;;;oui;4124;285;;;;>11;1;bâtons et V;;oui;lèvre et panse;45 302 01;;molette;355;
197071 ;0,00 ;;;incomplet;;G1;;INDIVIDU;0,75;;;non ;4125;286;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;359;
197071 ;0,00 ;;;incomplet;BIND;;;INDIVIDU;;;;non ;4126;287;;;;>1;1;oves;;oui;indéterminée;45 302 01;;molette;359;
197071 ;0,00 ;;165;incomplet;AIND;;;INDIVIDU;;;;non ;4127;288;;;;>6;>3;losanges;;oui;lèvre;45 302 01;;molette;360;
197071 ;0,00 ;;;incomplet;;B2;;INDIVIDU;1,05;;;non ;4128;289;;;;>2;1;oves;;oui;indéterminée;45 302 01;;molette;371;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,85;;;non ;4129;290;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;372;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4130;291;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;372;
197071 ;0,00 ;;;incomplet;BIND;;;INDIVIDU;;;;non ;4131;292;;;;>1;1;oves;;oui;indéterminée;45 302 01;;molette;373;
197071 ;0,00 ;;;incomplet;L1;;;INDIVIDU;1,35;;;non ;4132;293;;;;>15;2;chevrons;;oui;indéterminée;45 302 01;;molette;379;
197071 ;0,25 ;;;complet;;H13;;INDIVIDU;1,00;3,80;;non ;4133;294;;;;15;1;carrés;;oui;épaule;45 302 01;;molette;384;
197071 ;0,00 ;;;incomplet;H7;;;INDIVIDU;0,90;;;non ;4134;295;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;384;
197071 ;0,00 ;;;incomplet;H7;;;INDIVIDU;0,90;;;non ;4135;296;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;384;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4136;297;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;384;
197071 ;0,00 ;2 passages;;incomplet;;H5;;INDIVIDU;1,00;;;non ;4137;298;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;226;
197071 ;0,00 ;;;incomplet;G18;;;INDIVIDU;0,85;;;oui;4138;299;;;;>13;2;carrés;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;;H4;;INDIVIDU;0,80;;;non ;4139;300;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;;G18;;INDIVIDU;0,80;;;non ;4140;301;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,20;;;;4141;302;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4142;303;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;G4;;;INDIVIDU;0,95;;;non ;4143;304;;;;>7;2;bâtons;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4144;305;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4145;306;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;228;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,95;;;non ;4146;307;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;229;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4147;308;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;229;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;;;;non ;4148;309;;;;>9;>=2;carrés;;oui;épaule;45 302 01;;molette;229;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4149;310;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;229;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4150;311;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;;H5;;INDIVIDU;1,05;;;non ;4151;312;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,10;;;non ;4152;313;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4153;314;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4154;315;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,10;;;non ;4155;316;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;;H2;;INDIVIDU;0,90;;;non ;4156;317;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;;G4;;INDIVIDU;0,85;;;non ;4157;318;;;;>6;2;bâtons;;oui;indéterminée;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,40;;;;4158;319;;;;>6;>=1;carrés;;oui;épaule;45 302 01;;molette;230;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4159;320;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;231;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4160;321;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;231;
197071 ;0,00 ;;;incomplet;;H9;;INDIVIDU;0,95;;;non ;4161;322;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;232;
197071 ;?;2 passages en décalé. Illisible.;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4162;323;;;;;3;carrés;;oui;épaule;45 302 01;;molette;232;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4163;324;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;232;
197071 ;0,00 ;;;incomplet;CIND;;;INDIVIDU;1,05;;;non ;4164;325;;;;>9;2;bâtons;;oui;épaule;45 302 01;;molette;232;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,90;;;non ;4165;326;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;232;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4166;327;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;233;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,00;4,05;;non ;4167;328;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;233;
197071 ;0,00 ;2 registres;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4168;329;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;233;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4169;330;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;233;
197071 ;0,00 ;;;incomplet;"HIND 
GIND";;;INDIVIDU;;;;non ;4170;331;;;;>5;>=2;carrés;;oui;épaule;45 302 01;;molette;233;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;;;;non ;4171;332;;;;>=13;>=2;carrés;;oui;épaule;45 302 01;;molette;233;
197071 ;0,00 ;;;incomplet;H5;;;INDIVIDU;1,00;;;non ;4172;333;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4173;334;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;;;incomplet;H8;;;INDIVIDU;0,75;;;non ;4174;335;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;;;incomplet;H5;;;INDIVIDU;1,00;;;non ;4175;336;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;Plusieurs pasages successifs.;;incomplet;HIND;;;INDIVIDU;0,80;;;non ;4176;337;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;;;incomplet;;H5;;INDIVIDU;1,00;;;non ;4177;338;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4178;339;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;;186;incomplet;H10;;;INDIVIDU;1,00;;;non ;4179;340;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;234;
197071 ;0,00 ;;;incomplet;G21;;;INDIVIDU;;;;non ;4180;341;;;;>7;>=2;carrés;;oui;épaule;45 302 01;;molette;235;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4181;342;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;235;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,85;;;non ;4182;343;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;235;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4183;344;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;237;
197071 ;0,10 ;;;complet;H1;;;INDIVIDU;1,05;4,15;;non ;4184;345;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;237;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4185;346;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;237;
